total_num,total_sum_dir,total_avg,inpkt_num,inpkt_avg,inpkt_sum,inpkt_num_frac_total,inpkt_avg_ordering,inpkt_std_ordering,inpkt_num_frac_outpkt,inpkt_sum_firstn,outpkt_num,outpkt_avg,outpkt_sum,outpkt_num_frac_total,outpkt_avg_ordering,outpkt_std_ordering,outpkt_num_frac_inpkt,outpkt_sum_firstn
597,-222720,7.592747068676717,516,7.73515503875969,3991.34,0.864321608040201,314.01162790697674,169.92618056537364,6.37037037037037,66.72999999999999,81,6.685555555555555,541.53,0.135678391959799,196.0,151.40632927064138,0.1569767441860465,47.370000000000005
55,-15872,3.4705454545454533,43,3.58813953488372,154.29,0.7818181818181819,28.6046511627907,16.00165621498283,3.5833333333333335,58.800000000000004,12,3.049166666666667,36.589999999999996,0.21818181818181817,21.25,13.970952007647869,0.27906976744186046,19.849999999999998
4820,-2110464,10.95175518672199,4471,10.95716170878998,48989.47,0.9275933609958507,2449.3014985461864,1360.1621511854112,12.810888252148997,80.59,349,10.882492836676219,3797.99,0.07240663900414938,1899.6074498567336,1660.5374015511454,0.07805859986580184,31.119999999999997
3663,-1696256,7.161889161889162,3488,7.175736811926606,25028.97,0.9522249522249522,1850.9486811926606,1046.981230857438,19.931428571428572,71.44000000000001,175,6.885885714285715,1205.03,0.04777504777504778,1433.3942857142856,1178.9071786902252,0.05017201834862385,31.82
4872,-2147328,21.465164203612478,4533,21.620372821530992,98005.15,0.9304187192118226,2457.182881094198,1405.766288547678,13.371681415929203,52.01000000000001,339,19.38976401179941,6573.13,0.06958128078817734,2145.5634218289088,1382.9174042084462,0.07478491065519524,16.169999999999998
304,-98304,4.623157894736842,248,4.739274193548388,1175.34,0.8157894736842105,162.90725806451613,83.93970731095939,4.428571428571429,40.96000000000001,56,4.108928571428572,230.1,0.18421052631578946,100.98214285714286,86.45983606595041,0.22580645161290322,31.279999999999998
6096,-2608128,8.391812664041995,5595,8.438550491510277,47213.69,0.9178149606299213,3080.374620196604,1743.6171622130553,11.167664670658683,46.96000000000001,501,7.869860279441117,3942.8,0.08218503937007875,2680.3672654690617,1892.5207051990456,0.08954423592493298,23.049999999999997
3235,-1426944,22.87102627511592,3011,22.95201594154766,69108.52,0.9307573415765069,1631.4138160079708,934.1347837524794,13.441964285714286,46.89999999999999,224,21.782366071428573,4879.25,0.06924265842349304,1423.25,908.279358378876,0.07439388907339754,20.83
94,-24576,3.152978723404254,71,3.3066197183098582,234.77,0.7553191489361702,51.67605633802817,27.769054946406523,3.0869565217391304,34.19,23,2.678695652173913,61.61,0.24468085106382978,30.52173913043478,17.046916245971424,0.323943661971831,22.15
5061,-2373120,7.152139893301718,4848,7.180212458745874,34809.67,0.9579134558387671,2561.4762788778876,1444.761804690342,22.760563380281692,42.38999999999999,213,6.51319248826291,1387.31,0.04208654416123296,1813.5821596244132,1634.5044529245179,0.04393564356435643,29.35
9956,-4539392,7.585395741261551,9411,7.619282754223781,71705.07,0.9452591402169546,5040.198278610137,2849.6289142804894,17.26788990825688,52.10999999999999,545,7.0002385321100915,3815.13,0.0547408597830454,3894.833027522936,3071.4416642500037,0.05791095526511529,21.74
3140,-1371136,9.605824840764331,2909,9.6303815744242,28014.78,0.9264331210191082,1596.0096253007907,891.5819367034022,12.593073593073592,90.28,231,9.296580086580088,2147.5099999999998,0.07356687898089172,1235.6623376623377,1018.7043032267593,0.07940873152286008,36.05
166,-54272,3.5307831325301207,136,3.6830147058823535,500.89,0.8192771084337349,87.19852941176471,44.845948707597096,4.533333333333333,30.1,30,2.8406666666666665,85.22,0.18072289156626506,61.2,55.089865976723274,0.22058823529411764,20.380000000000003
441,-144896,8.615260770975057,362,8.706270718232044,3151.67,0.8208616780045351,232.32872928176795,122.38854306253877,4.582278481012659,109.08999999999999,79,8.198227848101263,647.66,0.17913832199546487,163.50632911392404,133.95652737274546,0.21823204419889503,64.85999999999999
348,-108544,5.360862068965518,280,5.332678571428571,1493.15,0.8045977011494253,169.2,94.90617170959656,4.117647058823529,33.629999999999995,68,5.476911764705882,372.43,0.19540229885057472,191.2058823529412,119.03293647305323,0.24285714285714285,21.279999999999998
486,-179200,6.327633744855967,418,6.33244019138756,2646.96,0.8600823045267489,242.35885167464116,141.01079204897556,6.147058823529412,85.95999999999997,68,6.298088235294117,428.27,0.13991769547325103,243.36764705882354,135.81495893654076,0.16267942583732056,21.619999999999997
4356,-1953792,14.92696510560147,4086,14.948472834067546,61079.46,0.9380165289256198,2199.5168869309837,1245.246458977651,15.133333333333333,77.55000000000001,270,14.60148148148148,3942.4,0.06198347107438017,1844.3111111111111,1387.7296031136702,0.06607929515418502,69.85999999999999
1110,-476160,4.76636936936937,1020,4.798313725490197,4894.28,0.918918918918919,561.7676470588235,315.03198706616416,11.333333333333334,26.29,90,4.404333333333334,396.39,0.08108108108108109,472.1333333333333,366.2822591026398,0.08823529411764706,26.329999999999995
7959,-3578368,10.78933031787913,7474,10.669359111586834,79742.79,0.939062696318633,3936.4166443671393,2269.8617101292116,15.410309278350516,60.470000000000006,485,12.638123711340205,6129.49,0.060937303681367,4635.222680412371,2601.95500010634,0.0648916242975649,34.46
7103,-3332608,5.5352006194565675,6806,5.543780487804878,37730.97,0.9581866816837956,3560.236702909198,2051.7414225654175,22.915824915824917,43.32,297,5.3385858585858585,1585.56,0.04181331831620442,3339.3333333333335,2009.2572978314372,0.04363796650014693,19.330000000000002
2672,-1076224,10.07686377245509,2387,10.147197318810223,24221.36,0.8933383233532934,1350.4700460829492,758.5567113231408,8.375438596491229,35.3,285,9.487789473684211,2704.02,0.10666167664670659,1210.1192982456141,860.9100650787477,0.1193967322999581,32.94
8943,-4103680,13.56139326847814,8479,13.584375515980659,115181.92,0.9481158447948116,4483.092227857059,2571.869341434139,18.273706896551722,62.86,464,13.141422413793105,6097.62,0.051884155205188416,4250.0301724137935,2744.391514265482,0.05472343436726029,17.46
9974,-4658176,12.632170643673552,9536,12.65829802852349,120709.53,0.9560858231401644,5010.318791946309,2865.6960499610973,21.771689497716896,88.81000000000002,438,12.063333333333333,5283.74,0.04391417685983557,4467.924657534247,3115.0512952356153,0.045931208053691275,33.61
9845,-3701248,11.068793296089384,8537,10.862520791847254,92733.34,0.8671406805485018,4789.078130490805,2871.2989177131726,6.526758409785932,52.32,1308,12.415084097859328,16238.93,0.13285931945149823,5789.548929663609,2473.2076087636183,0.15321541525125923,18.89
3111,-1273344,15.378576020572163,2799,15.260893176134333,42715.24,0.8997107039537127,1554.266881028939,878.7881981815997,8.971153846153847,76.39000000000001,312,16.434326923076924,5127.51,0.10028929604628736,1561.576923076923,1055.372968697417,0.11146838156484459,23.020000000000003
9952,-4475904,11.926219855305465,9347,12.008724724510538,112245.55,0.9392081993569131,5065.622659676902,2850.9962914138964,15.449586776859505,38.099999999999994,605,10.651553719008266,6444.19,0.06079180064308682,3583.1421487603307,2850.599314041736,0.06472665026211619,18.22
57,-7680,6.935263157894737,36,3.4408333333333334,123.87,0.631578947368421,26.916666666666668,15.321326820988956,1.7142857142857142,46.519999999999996,21,12.925714285714285,271.44,0.3684210526315789,29.857142857142858,18.077309413910537,0.5833333333333334,26.86
3447,-1244672,16.996715984914417,2939,17.076665532494047,50188.32,0.852625471424427,1728.0503572643756,977.2492351268503,5.785433070866142,52.84000000000001,508,16.534173228346454,8399.36,0.14737452857557296,1693.7814960629921,1091.9790535706863,0.17284790745151413,50.010000000000005
2584,-1175552,11.666172600619195,2440,11.734745901639343,28632.78,0.9442724458204335,1317.85,734.3739396504378,16.944444444444443,75.24,144,10.504236111111112,1512.61,0.05572755417956656,845.0138888888889,797.076176009956,0.05901639344262295,36.2
9464,-3941376,13.087152366863904,8581,13.041175853630111,111906.33,0.9066990701606086,4707.210814590374,2729.639290936097,9.718006795016988,43.550000000000004,883,13.533952434881087,11950.48,0.09330092983939138,4967.5424688561725,2743.889381703119,0.10290175970166647,42.949999999999996
9848,-3815424,12.495734159220145,8650,12.381566473988437,107100.55,0.8783509341998376,4869.346820809248,2795.697976310071,7.220367278797997,67.86000000000001,1198,13.320066777963273,15957.44,0.12164906580016246,5314.505843071786,3135.03895829051,0.13849710982658958,31.230000000000004
382,-152576,7.285497382198952,340,7.2214117647058815,2455.28,0.8900523560209425,194.70882352941177,107.45913277271028,8.095238095238095,94.60999999999997,42,7.804285714285713,327.78,0.1099476439790576,156.42857142857142,125.76416759292026,0.12352941176470589,37.43
7153,-3140096,12.06186215573885,6643,12.030213758843894,79916.71,0.9287012442331889,3565.0707511666415,2036.1747093628942,13.025490196078431,81.09999999999998,510,12.474098039215685,6361.79,0.07129875576681113,3718.358823529412,2403.3433849842672,0.07677254252596719,37.6
7815,-3579392,10.260194497760718,7403,10.301096852627314,76259.02,0.9472808701215611,3938.302580035121,2226.4292804483134,17.968446601941746,36.75,412,9.525242718446602,3924.4,0.0527191298784389,3344.5412621359224,2671.504159916801,0.05565311360259354,20.96
4311,-1820160,8.6887033170958,3933,8.683544368166793,34152.38,0.9123173277661796,2143.126112382405,1255.6250144146795,10.404761904761905,64.62000000000002,378,8.742380952380952,3304.62,0.08768267223382047,2278.5449735449733,1114.4691736349962,0.09610983981693363,22.409999999999997
4822,-2250752,9.3910700953961,4609,9.409223258841397,43367.11,0.9558274574865201,2423.120850509872,1377.755379996461,21.63849765258216,79.73,213,8.99826291079812,1916.63,0.044172542513479886,2137.4037558685445,1647.0658151459868,0.04621392926882187,24.5
9950,-4459520,14.192771859296482,9330,14.24209753483387,132878.77,0.9376884422110553,5031.946730975348,2848.988514675888,15.048387096774194,119.22999999999999,620,13.4505,8339.31,0.062311557788944726,4110.01935483871,3075.998802321525,0.06645230439442658,46.010000000000005
1214,-473088,4.349925864909391,1069,4.319335827876521,4617.37,0.8805601317957167,597.8334892422826,344.65777058169374,7.372413793103449,26.670000000000005,145,4.575448275862069,663.44,0.11943986820428336,670.3931034482758,384.53985572641585,0.13564078578110383,15.929999999999998
9976,-4726784,13.006809342421812,9604,13.040891295293628,125244.72,0.96271050521251,5007.2490628904625,2875.0395100094042,25.817204301075268,59.31999999999999,372,12.126908602150538,4511.21,0.037289494787489975,4477.634408602151,2955.346422882799,0.038733860891295296,14.4
3863,-1524224,7.767758219000776,3420,7.692327485380117,26307.76,0.8853222883769092,1905.6877192982456,1091.5083437468847,7.720090293453724,51.749999999999986,443,8.350090293453725,3699.09,0.11467771162309086,2126.41309255079,1266.181573644084,0.12953216374269005,14.950000000000001
9989,-4716032,6.228214035438984,9600,6.252660416666667,60025.54,0.9610571628791671,5041.5246875,2857.1835746017196,24.67866323907455,28.25999999999999,389,5.624910025706941,2188.09,0.038942837120832914,3821.1542416452444,3259.2664577376027,0.04052083333333333,15.2
2509,-957952,10.612403347947389,2190,10.62630593607306,23271.61,0.8728577122359505,1250.531506849315,718.39160004586,6.8652037617554855,46.79,319,10.516959247648902,3354.91,0.12714228776404943,1277.8119122257053,763.0981085310583,0.145662100456621,36.72
9977,-4657664,12.801892352410546,9537,12.842045716682394,122474.59,0.9558985667034179,5035.702527000105,2864.1944304932153,21.675,110.85,440,11.931568181818182,5249.89,0.044101433296582136,3954.047727272727,3026.301743201415,0.0461361014994233,46.559999999999995
7571,-3614208,5.483236032228239,7315,5.491867395762132,40173.01,0.9661867652886013,3800.0772385509226,2176.2210189586704,28.57421875,38.48,256,5.2366015625,1340.57,0.03381323471139876,3354.1796875,2397.5936990735945,0.034996582365003415,36.71000000000001
3058,-1383424,6.9444146500981025,2880,6.948434027777777,20011.49,0.9417920209287116,1529.4979166666667,873.273152345113,16.179775280898877,80.10000000000001,178,6.87938202247191,1224.53,0.058207979071288427,1512.3539325842696,1024.104038951558,0.06180555555555556,23.96
4375,-1923584,8.608484571428573,4066,8.735009837678309,35516.55,0.9293714285714286,2242.482046237088,1246.0434939763581,13.158576051779935,30.579999999999995,309,6.943592233009708,2145.57,0.07062857142857143,1456.9352750809062,1256.916449177104,0.07599606492867683,10.75
9984,-4680704,7.65085436698718,9563,7.676319146711283,73408.64,0.957832532051282,5043.801317578166,2856.5789830505814,22.71496437054632,59.92000000000001,421,7.072422802850358,2977.4900000000002,0.04216746794871795,3803.4774346793347,3188.1308260452734,0.0440238418906201,21.45
7487,-2941440,9.60721250166956,6616,9.457188633615477,62568.76,0.8836650193669027,3626.346584038694,2077.347058130111,7.595866819747417,58.77999999999999,871,10.746773823191734,9360.44,0.11633498063309737,4629.083811710678,2546.776810992228,0.13165054413542926,33.62
1688,-766976,6.442257109004738,1593,6.480778405524169,10323.88,0.9437203791469194,858.9855618330195,480.3700359279318,16.768421052631577,83.49999999999997,95,5.796315789473684,550.65,0.05627962085308057,583.8315789473684,527.4231229114982,0.05963590709353421,9.84
79,-30208,3.5356962025316454,69,3.728115942028985,257.24,0.8734177215189873,41.82608695652174,21.690147714492323,6.9,45.959999999999994,10,2.208,22.080000000000002,0.12658227848101267,19.5,20.650665848829185,0.14492753623188406,17.759999999999998
4413,-2001408,24.367738499886695,4161,24.489752463350158,101901.86,0.9428959891230455,2240.276856524874,1261.917960856813,16.511904761904763,68.53,252,22.353055555555553,5632.97,0.05710401087695445,1640.0238095238096,1336.351619233036,0.06056236481614996,35.040000000000006
3756,-1562624,6.313088391906283,3404,6.213986486486487,21152.41,0.906283280085197,1837.6818448883666,1076.6164389653427,9.670454545454545,41.31,352,7.271448863636365,2559.55,0.09371671991480299,2262.559659090909,1082.5102701947712,0.10340775558166862,15.5
9985,-4701696,16.37417125688533,9584,16.405074081803004,157226.23,0.9598397596394592,5044.642216193656,2855.060848032527,23.900249376558605,189.60999999999999,401,15.635586034912718,6269.87,0.04016024036054081,3733.837905236908,3226.6078458162365,0.04184056761268781,107.25999999999999
2049,-792064,7.136988775012201,1798,7.195622914349277,12937.73,0.8775012201073694,1052.586763070078,580.1014333291023,7.163346613545817,80.24,251,6.716972111553785,1685.96,0.12249877989263055,819.2231075697212,630.6367031962471,0.13959955506117908,23.41
5331,-2528768,6.070103170136935,5135,6.080126582278482,31221.45,0.9632339148377416,2680.6087633885104,1530.1455135063247,26.198979591836736,61.06999999999999,196,5.8075,1138.27,0.03676608516225849,2256.066326530612,1703.1692429381721,0.03816942551119766,28.259999999999998
4420,-1948672,6.136886877828054,4113,6.07086554826161,24969.47,0.9305429864253394,2174.4174568441526,1255.814593316012,13.397394136807817,52.69000000000001,307,7.0214006514657985,2155.57,0.06945701357466064,2679.514657980456,1439.930896238252,0.07464138098711402,3.23
8069,-3657216,7.308360391622259,7606,7.33730870365501,55807.57,0.9426199033337465,4078.200236655272,2318.5281248661545,16.427645788336932,47.21,463,6.83280777537797,3163.59,0.057380096666253565,3307.894168466523,2385.450312168217,0.060872995003944254,18.450000000000003
9894,-4062208,13.461999191429149,8914,13.246120708997081,118075.92,0.9009500707499495,4843.461184653354,2851.585546521543,9.095918367346938,68.67,980,15.425612244897957,15117.1,0.09904992925005053,5883.7326530612245,2723.9110698186746,0.1099394211352928,38.9
5434,-2516992,7.30916083916084,5175,7.2925816425120775,37739.11,0.9523371365476628,2706.67884057971,1555.9016233963973,19.98069498069498,43.500000000000014,259,7.6404247104247105,1978.8700000000001,0.04766286345233714,2912.7335907335905,1793.5494226094538,0.05004830917874396,2.77
4112,-1751040,9.675877918287938,3766,9.727169410515137,36632.52,0.9158560311284046,2068.870685077005,1174.3457382352158,10.884393063583815,21.96,346,9.117601156069364,3154.69,0.08414396887159534,1909.9682080924856,1308.4293331313402,0.09187466808284653,12.23
86,-17408,3.084651162790698,60,3.0803333333333334,184.82,0.6976744186046512,45.21666666666667,23.045673250212403,2.3076923076923075,37.8,26,3.094615384615385,80.46,0.3023255813953488,36.23076923076923,27.502877740768668,0.43333333333333335,31.01
1784,-804864,8.192550448430495,1678,8.247193087008343,13838.79,0.9405829596412556,895.7371871275328,507.571137413148,15.830188679245284,40.400000000000006,106,7.32754716981132,776.72,0.05941704035874439,824.4245283018868,616.9548001564607,0.0631704410011919,23.560000000000002
6124,-2621440,7.300093076420641,5622,7.257835289932409,40803.55,0.9180274330502939,3013.6143721095696,1752.160272771779,11.199203187250996,90.52000000000001,502,7.773346613545817,3902.22,0.08197256694970607,3597.7808764940237,1852.1271468020611,0.08929206688011383,14.75
361,-120320,8.262714681440444,298,8.375838926174497,2496.0,0.8254847645429363,190.21140939597316,99.82541271734418,4.73015873015873,82.14,63,7.727619047619045,486.84,0.1745152354570637,131.6984126984127,110.75507583346823,0.21140939597315436,76.71
9961,-4557312,7.178154803734565,9431,7.204790584243453,67948.38,0.9467924907137838,5033.28469939561,2862.982200194824,17.79433962264151,28.67,530,6.704188679245283,3553.22,0.053207509286216245,4031.833962264151,2931.966242626809,0.05619764606086311,27.310000000000002
9954,-4562944,9.940706248744224,9433,9.957009434962364,93924.47,0.947659232469359,4996.628856143327,2856.1173332534613,18.10556621880998,57.66000000000002,521,9.64552783109405,5025.32,0.05234076753064095,4612.0556621881,3149.134018424686,0.05523163362662992,18.11
5112,-2235392,7.590950704225353,4739,7.588512344376451,35961.96,0.9270344287949922,2580.9250896813674,1445.046801591636,12.705093833780161,51.09,373,7.621930294906165,2842.98,0.07296557120500782,2232.4718498659518,1789.6686641643341,0.07870858830977,24.4
390,-161792,5.189564102564103,353,5.201756373937677,1836.22,0.9051282051282051,191.69121813031163,114.14008269718205,9.54054054054054,71.75000000000003,37,5.073243243243243,187.71,0.09487179487179487,221.2972972972973,92.26778444695337,0.1048158640226629,4.4399999999999995
6702,-3116032,11.375384959713518,6394,11.415832030028152,72992.83,0.9540435690838556,3373.2674382233345,1932.7012307488783,20.75974025974026,70.11999999999999,308,10.535714285714286,3245.0,0.04595643091614444,2877.853896103896,1915.5792844169666,0.04817015952455427,18.86
129,-36352,3.4013178294573643,100,3.495099999999999,349.51,0.7751937984496124,70.39,37.70169624831222,3.4482758620689653,36.98,29,3.077931034482759,89.26,0.2248062015503876,41.96551724137931,25.308418605647184,0.29,25.089999999999996
1488,-675840,6.129227150537635,1404,6.173896011396012,8668.15,0.9435483870967742,755.2884615384615,427.4445567861675,16.714285714285715,61.72000000000001,84,5.382619047619048,452.14,0.056451612903225805,546.4642857142857,416.5370116302069,0.05982905982905983,27.740000000000002
9967,-4647424,7.9076311829035815,9522,7.925299306868307,75464.7,0.9553526637905086,5023.914198697753,2862.592218405238,21.397752808988763,66.76999999999998,445,7.529573033707865,3350.66,0.04464733620949132,4107.528089887641,3045.2169860139006,0.04673387943709305,27.290000000000003
5140,-2269184,9.636712062256809,4786,9.702766402005851,46437.44,0.9311284046692607,2601.5676974508983,1477.5741461633554,13.519774011299434,30.440000000000005,354,8.743672316384181,3095.26,0.0688715953307393,2135.95197740113,1499.5456055477468,0.0739657333890514,21.4
9984,-4719616,27.462281650641028,9601,27.603400687428394,265020.25,0.9616386217948718,5024.166232684095,2869.694464579603,25.06788511749347,20.77,383,23.924725848563973,9163.17,0.03836137820512821,4172.6266318537855,3066.395496509539,0.03989167795021352,15.57
1841,-865792,6.266784356328083,1766,6.287338618346545,11103.44,0.9592612710483432,926.9399773499433,527.521570859723,23.546666666666667,56.59999999999999,75,5.7828,433.71,0.04073872895165671,756.5866666666667,593.7840481372182,0.04246885617214043,22.450000000000003
3425,-1453568,11.275129927007299,3132,11.231938058748403,35178.43,0.9144525547445256,1701.1641123882503,987.4796490856467,10.689419795221843,72.13,293,11.736825938566554,3438.89,0.08554744525547445,1827.8293515358362,994.4441970173544,0.09355044699872286,38.81
8193,-3892736,10.862485048211887,7898,10.878479361863764,85918.23,0.9639936531185158,4108.013927576601,2355.9792761216745,26.772881355932203,65.27,295,10.434271186440679,3078.11,0.03600634688148419,3774.3525423728815,2577.0575740795266,0.037351228159027604,22.99
780,-294912,6.199000000000001,678,6.031710914454277,4089.5,0.8692307692307693,378.09882005899703,211.5173527859622,6.647058823529412,51.93000000000001,102,7.310980392156863,745.72,0.13076923076923078,465.2843137254902,289.3289862819839,0.1504424778761062,25.269999999999996
6637,-2885120,13.939142684948019,6136,13.91622555410691,85389.96,0.9245140876902215,3310.4449152542375,1911.024667524242,12.24750499001996,65.51,501,14.219820359281435,7124.13,0.07548591230977851,3410.5309381237525,1972.7621156164003,0.08164928292046936,34.879999999999995
373,-144896,5.962546916890082,328,6.036341463414634,1979.92,0.8793565683646113,190.7439024390244,101.33538988580227,7.288888888888889,52.60999999999999,45,5.424666666666666,244.11,0.12064343163538874,151.42222222222222,141.04301769143404,0.13719512195121952,43.98
7746,-3160064,6.420132971856442,6959,6.275255065382957,43669.5,0.8983991737671057,3810.291708578819,2200.9660558350947,8.842439644218551,34.35,787,7.701207115628971,6060.85,0.1016008262328944,4422.573062261754,2457.8077505036335,0.11309096134502084,11.17
2797,-1160704,10.25308544869503,2532,10.296251974723539,26070.11,0.9052556310332499,1417.4845971563982,802.6749179178203,9.554716981132076,70.97999999999999,265,9.840641509433961,2607.77,0.09474436896675009,1211.8301886792453,828.6809098859453,0.1046603475513428,40.53
1610,-637952,8.833850931677018,1428,8.838522408963586,12621.41,0.8869565217391304,803.4425770308123,460.947480778381,7.846153846153846,60.32000000000001,182,8.797197802197802,1601.09,0.11304347826086956,812.7967032967033,493.63149421106004,0.12745098039215685,22.93
547,-179712,9.89414990859232,449,10.024365256124721,4500.94,0.8208409506398537,288.1893095768374,151.65460778983464,4.581632653061225,67.37,98,9.297551020408164,911.16,0.17915904936014626,203.40816326530611,167.0294387308682,0.2182628062360802,33.419999999999995
1022,-409600,9.80065557729941,911,9.937639956092207,9053.19,0.8913894324853229,523.2173435784852,283.52002344598077,8.207207207207206,59.129999999999995,111,8.676396396396395,963.08,0.1086105675146771,406.1261261261261,359.79363747803797,0.12184412733260154,27.89
8137,-3692032,8.075616320511246,7674,8.076176700547302,61976.58,0.9430994223915448,4107.36069846234,2306.0002855856314,16.574514038876888,94.26,463,8.0663282937365,3734.71,0.056900577608455204,3415.6155507559397,2894.817409599466,0.06033359395360959,46.050000000000004
2968,-1192960,9.227435983827492,2649,9.203861834654587,24381.03,0.8925202156334232,1489.6610041525105,829.5733815112989,8.304075235109718,35.959999999999994,319,9.423197492163009,3006.0,0.10747978436657682,1432.3385579937303,1054.6343398105519,0.12042280105700265,34.150000000000006
3299,-1519104,4.741994543801152,3133,4.755544206830513,14899.12,0.9496817217338588,1662.8965847430577,944.2967130701977,18.873493975903614,49.19000000000001,166,4.486265060240964,744.72,0.050318278266141256,1386.7228915662652,1059.4370727715373,0.052984360038301946,14.559999999999999
7723,-3112448,9.735828046096076,6901,9.635010867990147,66491.21,0.8935646769390133,3801.0833212577886,2207.1384767348204,8.395377128953772,36.02000000000001,822,10.582226277372262,8698.59,0.10643532306098666,4364.023114355231,2349.001568343211,0.11911317200405738,13.68
